job_id,office,position_title,date,year,skill,skill_category,source_file
MEM-172-22,Rep. Kathy Castor (FL-14),Digital Assistant,2022-03-28,2022,Graphic Design,communications,Members_and_Committee_Bulletin_03.28.2022_v2.json
MEM-171-22,Congressman Adam Smith (WA-09),Staff Assistant,2022-03-28,2022,Quorum,software,Members_and_Committee_Bulletin_03.28.2022_v2.json
MEM-171-22,Congressman Adam Smith (WA-09),Staff Assistant,2022-03-28,2022,Fast-Paced Environment,soft_skill,Members_and_Committee_Bulletin_03.28.2022_v2.json
MEM-170-22,OFFICE OF CONGRESSMAN MONDAIRE JONES,DIGITAL DIRECTOR/PRESS SECRETARY,2022-03-28,2022,Non-profit Experience,experience,Members_and_Committee_Bulletin_03.28.2022_v2.json
MEM-170-22,OFFICE OF CONGRESSMAN MONDAIRE JONES,DIGITAL DIRECTOR/PRESS SECRETARY,2022-03-28,2022,Press Releases / Statements,communications,Members_and_Committee_Bulletin_03.28.2022_v2.json
MEM-170-22,OFFICE OF CONGRESSMAN MONDAIRE JONES,DIGITAL DIRECTOR/PRESS SECRETARY,2022-03-28,2022,Social Media,communications,Members_and_Committee_Bulletin_03.28.2022_v2.json
MEM-170-22,OFFICE OF CONGRESSMAN MONDAIRE JONES,DIGITAL DIRECTOR/PRESS SECRETARY,2022-03-28,2022,Digital Strategy,communications,Members_and_Committee_Bulletin_03.28.2022_v2.json
MEM-170-22,OFFICE OF CONGRESSMAN MONDAIRE JONES,DIGITAL DIRECTOR/PRESS SECRETARY,2022-03-28,2022,Judiciary / Legal,policy,Members_and_Committee_Bulletin_03.28.2022_v2.json
MEM-170-22,OFFICE OF CONGRESSMAN MONDAIRE JONES,DIGITAL DIRECTOR/PRESS SECRETARY,2022-03-28,2022,Attention to Detail,soft_skill,Members_and_Committee_Bulletin_03.28.2022_v2.json
MEM-169-22,Rep. Anna G. Eshoo (CA-18),EXECUTIVE ASSISTANT/SCHEDULER,2022-03-28,2022,Capitol Hill Experience,experience,Members_and_Committee_Bulletin_03.28.2022_v2.json
MEM-169-22,Rep. Anna G. Eshoo (CA-18),EXECUTIVE ASSISTANT/SCHEDULER,2022-03-28,2022,Fast-Paced Environment,soft_skill,Members_and_Committee_Bulletin_03.28.2022_v2.json
MEM-168-22,Representative Jamie Raskin,Constituent Services Caseworker,2022-03-28,2022,Casework,constituent,Members_and_Committee_Bulletin_03.28.2022_v2.json
MEM-168-22,Representative Jamie Raskin,Constituent Services Caseworker,2022-03-28,2022,Constituent Services,constituent,Members_and_Committee_Bulletin_03.28.2022_v2.json
MEM-168-22,Representative Jamie Raskin,Constituent Services Caseworker,2022-03-28,2022,Town Halls / Events,constituent,Members_and_Committee_Bulletin_03.28.2022_v2.json
MEM-094-21,House Committee on Education and Labor (Democratic staff),Director of Labor Oversight,2021-03-29,2021,JD / Law Degree,credential,Members_and_Committee_Bulletin_03.29.2021_v2.json
MEM-094-21,House Committee on Education and Labor (Democratic staff),Director of Labor Oversight,2021-03-29,2021,Attention to Detail,soft_skill,Members_and_Committee_Bulletin_03.29.2021_v2.json
MEM-093-21,House Committee on Education and Labor (Democratic staff),Press Assistant,2021-03-29,2021,Press Releases / Statements,communications,Members_and_Committee_Bulletin_03.29.2021_v2.json
MEM-093-21,House Committee on Education and Labor (Democratic staff),Press Assistant,2021-03-29,2021,Social Media,communications,Members_and_Committee_Bulletin_03.29.2021_v2.json
MEM-093-21,House Committee on Education and Labor (Democratic staff),Press Assistant,2021-03-29,2021,Attention to Detail,soft_skill,Members_and_Committee_Bulletin_03.29.2021_v2.json
MEM-090-21,Congresswoman Linda T. Sánchez,Legislative Assistant,2021-03-29,2021,Capitol Hill Experience,experience,Members_and_Committee_Bulletin_03.29.2021_v2.json
MEM-090-21,Congresswoman Linda T. Sánchez,Legislative Assistant,2021-03-29,2021,Foreign Policy,policy,Members_and_Committee_Bulletin_03.29.2021_v2.json
MEM-090-21,Congresswoman Linda T. Sánchez,Legislative Assistant,2021-03-29,2021,Finance / Tax Policy,policy,Members_and_Committee_Bulletin_03.29.2021_v2.json
MEM-090-21,Congresswoman Linda T. Sánchez,Legislative Assistant,2021-03-29,2021,Fast-Paced Environment,soft_skill,Members_and_Committee_Bulletin_03.29.2021_v2.json
MEM-131-20,Congressman Greg Pence,Legislative Correspondent,2020-03-30,2020,Strong Writing Skills,soft_skill,Members_and_Committee_Bulletin_03.30.2020_v2.json
MEM-131-20,Congressman Greg Pence,Legislative Correspondent,2020-03-30,2020,Attention to Detail,soft_skill,Members_and_Committee_Bulletin_03.30.2020_v2.json
MEM-129-20,Congressman Jim Baird,Legislative Assistant,2020-03-30,2020,Capitol Hill Experience,experience,Members_and_Committee_Bulletin_03.30.2020_v2.json
MEM-129-20,Congressman Jim Baird,Legislative Assistant,2020-03-30,2020,Floor Procedure,legislative,Members_and_Committee_Bulletin_03.30.2020_v2.json
MEM-129-20,Congressman Jim Baird,Legislative Assistant,2020-03-30,2020,Strong Writing Skills,soft_skill,Members_and_Committee_Bulletin_03.30.2020_v2.json
MEM-165-19,Office of Congressman Juan Vargas,Military and Veterans Liaison/Caseworker,2019-04-01,2019,Spanish,language,Members_and_Committee_Bulletin_04.01.2019.json
MEM-165-19,Office of Congressman Juan Vargas,Military and Veterans Liaison/Caseworker,2019-04-01,2019,Bilingual (any),language,Members_and_Committee_Bulletin_04.01.2019.json
MEM-165-19,Office of Congressman Juan Vargas,Military and Veterans Liaison/Caseworker,2019-04-01,2019,Veterans Affairs,policy,Members_and_Committee_Bulletin_04.01.2019.json
MEM-165-19,Office of Congressman Juan Vargas,Military and Veterans Liaison/Caseworker,2019-04-01,2019,Casework,constituent,Members_and_Committee_Bulletin_04.01.2019.json
MEM-165-19,Office of Congressman Juan Vargas,Military and Veterans Liaison/Caseworker,2019-04-01,2019,Strong Writing Skills,soft_skill,Members_and_Committee_Bulletin_04.01.2019.json
MEM-160-19,Northern Virginia office,Case Worker,2019-04-01,2019,Veterans Affairs,policy,Members_and_Committee_Bulletin_04.01.2019.json
MEM-185-22,House Democratic Caucus,Digital Resident,2022-04-04,2022,Canva,software,Members_and_Committee_Bulletin_04.04.2022_v2.json
MEM-185-22,House Democratic Caucus,Digital Resident,2022-04-04,2022,Social Media,communications,Members_and_Committee_Bulletin_04.04.2022_v2.json
MEM-185-22,House Democratic Caucus,Digital Resident,2022-04-04,2022,Video Production,communications,Members_and_Committee_Bulletin_04.04.2022_v2.json
MEM-185-22,House Democratic Caucus,Digital Resident,2022-04-04,2022,Graphic Design,communications,Members_and_Committee_Bulletin_04.04.2022_v2.json
MEM-185-22,House Democratic Caucus,Digital Resident,2022-04-04,2022,Strong Writing Skills,soft_skill,Members_and_Committee_Bulletin_04.04.2022_v2.json
MEM-185-22,House Democratic Caucus,Digital Resident,2022-04-04,2022,Fast-Paced Environment,soft_skill,Members_and_Committee_Bulletin_04.04.2022_v2.json
MEM-184-22,Member of Congress,District Office Outreach Coordinator,2022-04-04,2022,Government Affairs,experience,Members_and_Committee_Bulletin_04.04.2022_v2.json
MEM-184-22,Member of Congress,District Office Outreach Coordinator,2022-04-04,2022,Constituent Services,constituent,Members_and_Committee_Bulletin_04.04.2022_v2.json
MEM-184-22,Member of Congress,District Office Outreach Coordinator,2022-04-04,2022,Strong Writing Skills,soft_skill,Members_and_Committee_Bulletin_04.04.2022_v2.json
MEM-183-22,District Office,District Office Constituent Service Representative,2022-04-04,2022,Casework,constituent,Members_and_Committee_Bulletin_04.04.2022_v2.json
MEM-183-22,District Office,District Office Constituent Service Representative,2022-04-04,2022,Constituent Services,constituent,Members_and_Committee_Bulletin_04.04.2022_v2.json
MEM-183-22,District Office,District Office Constituent Service Representative,2022-04-04,2022,Attention to Detail,soft_skill,Members_and_Committee_Bulletin_04.04.2022_v2.json
MEM-182-22,Committee on Ethics,Investigative Counsel,2022-04-04,2022,Committee Work,legislative,Members_and_Committee_Bulletin_04.04.2022_v2.json
MEM-180-22,Democratic Congressman,Staff Assistant/Press Assistant,2022-04-04,2022,Social Media,communications,Members_and_Committee_Bulletin_04.04.2022_v2.json
MEM-180-22,Democratic Congressman,Staff Assistant/Press Assistant,2022-04-04,2022,Strong Writing Skills,soft_skill,Members_and_Committee_Bulletin_04.04.2022_v2.json
MEM-177-22,Office of Congressman Mark Takano,Staff Assistant/Digital Assistant,2022-04-04,2022,Video Production,communications,Members_and_Committee_Bulletin_04.04.2022_v2.json
MEM-177-22,Office of Congressman Mark Takano,Staff Assistant/Digital Assistant,2022-04-04,2022,Graphic Design,communications,Members_and_Committee_Bulletin_04.04.2022_v2.json
MEM-177-22,Office of Congressman Mark Takano,Staff Assistant/Digital Assistant,2022-04-04,2022,Digital Strategy,communications,Members_and_Committee_Bulletin_04.04.2022_v2.json
MEM-177-22,Office of Congressman Mark Takano,Staff Assistant/Digital Assistant,2022-04-04,2022,Casework,constituent,Members_and_Committee_Bulletin_04.04.2022_v2.json
MEM-106-21,Congressman Mark Pocan (WI-02),DIGITAL DIRECTOR / PRESS SECRETARY,2021-04-05,2021,Capitol Hill Experience,experience,Members_and_Committee_Bulletin_04.05.2021_v2.json
MEM-106-21,Congressman Mark Pocan (WI-02),DIGITAL DIRECTOR / PRESS SECRETARY,2021-04-05,2021,Social Media,communications,Members_and_Committee_Bulletin_04.05.2021_v2.json
MEM-106-21,Congressman Mark Pocan (WI-02),DIGITAL DIRECTOR / PRESS SECRETARY,2021-04-05,2021,Video Production,communications,Members_and_Committee_Bulletin_04.05.2021_v2.json
MEM-106-21,Congressman Mark Pocan (WI-02),DIGITAL DIRECTOR / PRESS SECRETARY,2021-04-05,2021,Graphic Design,communications,Members_and_Committee_Bulletin_04.05.2021_v2.json
MEM-106-21,Congressman Mark Pocan (WI-02),DIGITAL DIRECTOR / PRESS SECRETARY,2021-04-05,2021,Media Relations,communications,Members_and_Committee_Bulletin_04.05.2021_v2.json
MEM-106-21,Congressman Mark Pocan (WI-02),DIGITAL DIRECTOR / PRESS SECRETARY,2021-04-05,2021,Digital Strategy,communications,Members_and_Committee_Bulletin_04.05.2021_v2.json
MEM-106-21,Congressman Mark Pocan (WI-02),DIGITAL DIRECTOR / PRESS SECRETARY,2021-04-05,2021,Appropriations / Budget,policy,Members_and_Committee_Bulletin_04.05.2021_v2.json
MEM-106-21,Congressman Mark Pocan (WI-02),DIGITAL DIRECTOR / PRESS SECRETARY,2021-04-05,2021,Strong Writing Skills,soft_skill,Members_and_Committee_Bulletin_04.05.2021_v2.json
MEM-106-21,Congressman Mark Pocan (WI-02),DIGITAL DIRECTOR / PRESS SECRETARY,2021-04-05,2021,Fast-Paced Environment,soft_skill,Members_and_Committee_Bulletin_04.05.2021_v2.json
MEM-105-21,Congresswoman Lisa Blunt Rochester (DE-At Large),Health Legislative Assistant,2021-04-05,2021,Healthcare Policy,policy,Members_and_Committee_Bulletin_04.05.2021_v2.json
MEM-105-21,Congresswoman Lisa Blunt Rochester (DE-At Large),Health Legislative Assistant,2021-04-05,2021,Fast-Paced Environment,soft_skill,Members_and_Committee_Bulletin_04.05.2021_v2.json
MEM-104-21,Rep. Karen Bass (CA37),SENIOR LEGISLATIVE ASSISTANT/COUNSEL,2021-04-05,2021,Capitol Hill Experience,experience,Members_and_Committee_Bulletin_04.05.2021_v2.json
MEM-104-21,Rep. Karen Bass (CA37),SENIOR LEGISLATIVE ASSISTANT/COUNSEL,2021-04-05,2021,Talking Points,communications,Members_and_Committee_Bulletin_04.05.2021_v2.json
MEM-104-21,Rep. Karen Bass (CA37),SENIOR LEGISLATIVE ASSISTANT/COUNSEL,2021-04-05,2021,Judiciary / Legal,policy,Members_and_Committee_Bulletin_04.05.2021_v2.json
MEM-104-21,Rep. Karen Bass (CA37),SENIOR LEGISLATIVE ASSISTANT/COUNSEL,2021-04-05,2021,Committee Work,legislative,Members_and_Committee_Bulletin_04.05.2021_v2.json
MEM-104-21,Rep. Karen Bass (CA37),SENIOR LEGISLATIVE ASSISTANT/COUNSEL,2021-04-05,2021,Strong Writing Skills,soft_skill,Members_and_Committee_Bulletin_04.05.2021_v2.json
MEM-104-21,Rep. Karen Bass (CA37),SENIOR LEGISLATIVE ASSISTANT/COUNSEL,2021-04-05,2021,Fast-Paced Environment,soft_skill,Members_and_Committee_Bulletin_04.05.2021_v2.json
MEM-103-21,Congressman Steve Cohen (TN-09),Scheduler,2021-04-05,2021,Attention to Detail,soft_skill,Members_and_Committee_Bulletin_04.05.2021_v2.json
MEM-103-21,Congressman Steve Cohen (TN-09),Scheduler,2021-04-05,2021,Fast-Paced Environment,soft_skill,Members_and_Committee_Bulletin_04.05.2021_v2.json
MEM-102-21,House Committee on Education and Labor (Democratic staff),Digital Manager,2021-04-05,2021,Campaign Experience,experience,Members_and_Committee_Bulletin_04.05.2021_v2.json
MEM-102-21,House Committee on Education and Labor (Democratic staff),Digital Manager,2021-04-05,2021,Video Production,communications,Members_and_Committee_Bulletin_04.05.2021_v2.json
MEM-102-21,House Committee on Education and Labor (Democratic staff),Digital Manager,2021-04-05,2021,Graphic Design,communications,Members_and_Committee_Bulletin_04.05.2021_v2.json
MEM-102-21,House Committee on Education and Labor (Democratic staff),Digital Manager,2021-04-05,2021,Digital Strategy,communications,Members_and_Committee_Bulletin_04.05.2021_v2.json
MEM-101-21,Southern California Democrat,Field Representative/Caseworker,2021-04-05,2021,Spanish,language,Members_and_Committee_Bulletin_04.05.2021_v2.json
MEM-101-21,Southern California Democrat,Field Representative/Caseworker,2021-04-05,2021,Tagalog / Filipino,language,Members_and_Committee_Bulletin_04.05.2021_v2.json
MEM-101-21,Southern California Democrat,Field Representative/Caseworker,2021-04-05,2021,Bilingual (any),language,Members_and_Committee_Bulletin_04.05.2021_v2.json
MEM-101-21,Southern California Democrat,Field Representative/Caseworker,2021-04-05,2021,Veterans Affairs,policy,Members_and_Committee_Bulletin_04.05.2021_v2.json
MEM-101-21,Southern California Democrat,Field Representative/Caseworker,2021-04-05,2021,Casework,constituent,Members_and_Committee_Bulletin_04.05.2021_v2.json
MEM-101-21,Southern California Democrat,Field Representative/Caseworker,2021-04-05,2021,Strong Writing Skills,soft_skill,Members_and_Committee_Bulletin_04.05.2021_v2.json
MEM-100-21,The Offices of Congressman Antonio Delgado (NY-19) and Congressman Paul D. Tonko (NY-20),Grants Coordinator,2021-04-05,2021,Non-profit Experience,experience,Members_and_Committee_Bulletin_04.05.2021_v2.json
MEM-100-21,The Offices of Congressman Antonio Delgado (NY-19) and Congressman Paul D. Tonko (NY-20),Grants Coordinator,2021-04-05,2021,Strong Writing Skills,soft_skill,Members_and_Committee_Bulletin_04.05.2021_v2.json
MEM-099-21,"Chairman Ro Khanna, Committee on Oversight and Reform, Subcommittee on the Environment",Professional Staff Member,2021-04-05,2021,Appropriations / Budget,policy,Members_and_Committee_Bulletin_04.05.2021_v2.json
MEM-099-21,"Chairman Ro Khanna, Committee on Oversight and Reform, Subcommittee on the Environment",Professional Staff Member,2021-04-05,2021,Environment / Climate,policy,Members_and_Committee_Bulletin_04.05.2021_v2.json
MEM-099-21,"Chairman Ro Khanna, Committee on Oversight and Reform, Subcommittee on the Environment",Professional Staff Member,2021-04-05,2021,Agriculture,policy,Members_and_Committee_Bulletin_04.05.2021_v2.json
MEM-099-21,"Chairman Ro Khanna, Committee on Oversight and Reform, Subcommittee on the Environment",Professional Staff Member,2021-04-05,2021,Strong Writing Skills,soft_skill,Members_and_Committee_Bulletin_04.05.2021_v2.json
MEM-099-21,"Chairman Ro Khanna, Committee on Oversight and Reform, Subcommittee on the Environment",Professional Staff Member,2021-04-05,2021,Attention to Detail,soft_skill,Members_and_Committee_Bulletin_04.05.2021_v2.json
MEM-096-21,Rep. Sharice Davids (KS-03),Press Secretary/Communications Director,2021-04-05,2021,Press Releases / Statements,communications,Members_and_Committee_Bulletin_04.05.2021_v2.json
MEM-096-21,Rep. Sharice Davids (KS-03),Press Secretary/Communications Director,2021-04-05,2021,Op-Ed Writing,communications,Members_and_Committee_Bulletin_04.05.2021_v2.json
MEM-096-21,Rep. Sharice Davids (KS-03),Press Secretary/Communications Director,2021-04-05,2021,Talking Points,communications,Members_and_Committee_Bulletin_04.05.2021_v2.json
MEM-096-21,Rep. Sharice Davids (KS-03),Press Secretary/Communications Director,2021-04-05,2021,Fast-Paced Environment,soft_skill,Members_and_Committee_Bulletin_04.05.2021_v2.json
MEM-133-20,Congresswoman Lisa Blunt Rochester (D-DE),Staff Assistant,2020-04-06,2020,Capitol Hill Experience,experience,Members_and_Committee_Bulletin_04.06._2020_v2.json
MEM-133-20,Congresswoman Lisa Blunt Rochester (D-DE),Staff Assistant,2020-04-06,2020,Supervisory / Management,soft_skill,Members_and_Committee_Bulletin_04.06._2020_v2.json
MEM-132-20,California Democrat,Press Secretary/Digital Director,2020-04-06,2020,Spanish,language,Members_and_Committee_Bulletin_04.06._2020_v2.json
MEM-132-20,California Democrat,Press Secretary/Digital Director,2020-04-06,2020,Press Releases / Statements,communications,Members_and_Committee_Bulletin_04.06._2020_v2.json
MEM-132-20,California Democrat,Press Secretary/Digital Director,2020-04-06,2020,Talking Points,communications,Members_and_Committee_Bulletin_04.06._2020_v2.json
MEM-132-20,California Democrat,Press Secretary/Digital Director,2020-04-06,2020,Social Media,communications,Members_and_Committee_Bulletin_04.06._2020_v2.json
MEM-132-20,California Democrat,Press Secretary/Digital Director,2020-04-06,2020,Video Production,communications,Members_and_Committee_Bulletin_04.06._2020_v2.json
MEM-132-20,California Democrat,Press Secretary/Digital Director,2020-04-06,2020,Media Relations,communications,Members_and_Committee_Bulletin_04.06._2020_v2.json
MEM-132-20,California Democrat,Press Secretary/Digital Director,2020-04-06,2020,Strong Writing Skills,soft_skill,Members_and_Committee_Bulletin_04.06._2020_v2.json
MEM-132-20,California Democrat,Press Secretary/Digital Director,2020-04-06,2020,Fast-Paced Environment,soft_skill,Members_and_Committee_Bulletin_04.06._2020_v2.json
MEM-200-22,"The Office of Congresswoman Alma S. Adams, Ph.D. (NC-12)",Staff Assistant,2022-04-11,2022,Attention to Detail,soft_skill,Members_and_Committee_Bulletin_04.11.2022_v2.json
MEM-199-22,House Committee on Veterans’ Affairs,Staff Assistant/Press Aide,2022-04-11,2022,Capitol Hill Experience,experience,Members_and_Committee_Bulletin_04.11.2022_v2.json
MEM-199-22,House Committee on Veterans’ Affairs,Staff Assistant/Press Aide,2022-04-11,2022,Press Releases / Statements,communications,Members_and_Committee_Bulletin_04.11.2022_v2.json
MEM-199-22,House Committee on Veterans’ Affairs,Staff Assistant/Press Aide,2022-04-11,2022,Social Media,communications,Members_and_Committee_Bulletin_04.11.2022_v2.json
MEM-199-22,House Committee on Veterans’ Affairs,Staff Assistant/Press Aide,2022-04-11,2022,Veterans Affairs,policy,Members_and_Committee_Bulletin_04.11.2022_v2.json
MEM-199-22,House Committee on Veterans’ Affairs,Staff Assistant/Press Aide,2022-04-11,2022,Fast-Paced Environment,soft_skill,Members_and_Committee_Bulletin_04.11.2022_v2.json
MEM-197-22,Senior Republican Congressman from Ohio,Scheduler,2022-04-11,2022,Attention to Detail,soft_skill,Members_and_Committee_Bulletin_04.11.2022_v2.json
MEM-196-22,U.S. Congressman Ed Case (Hawai'i - 01),Staff Assistant,2022-04-11,2022,Capitol Hill Experience,experience,Members_and_Committee_Bulletin_04.11.2022_v2.json
MEM-196-22,U.S. Congressman Ed Case (Hawai'i - 01),Staff Assistant,2022-04-11,2022,Constituent Services,constituent,Members_and_Committee_Bulletin_04.11.2022_v2.json
MEM-195-22,Committee on Ethics,Staff Assistant,2022-04-11,2022,Microsoft Excel,software,Members_and_Committee_Bulletin_04.11.2022_v2.json
MEM-195-22,Committee on Ethics,Staff Assistant,2022-04-11,2022,Committee Work,legislative,Members_and_Committee_Bulletin_04.11.2022_v2.json
MEM-194-22,Senior California Democrat and member of the Energy and Commerce Committee,Legislative Assistant,2022-04-11,2022,Capitol Hill Experience,experience,Members_and_Committee_Bulletin_04.11.2022_v2.json
MEM-194-22,Senior California Democrat and member of the Energy and Commerce Committee,Legislative Assistant,2022-04-11,2022,Immigration,policy,Members_and_Committee_Bulletin_04.11.2022_v2.json
MEM-194-22,Senior California Democrat and member of the Energy and Commerce Committee,Legislative Assistant,2022-04-11,2022,Environment / Climate,policy,Members_and_Committee_Bulletin_04.11.2022_v2.json
MEM-194-22,Senior California Democrat and member of the Energy and Commerce Committee,Legislative Assistant,2022-04-11,2022,Transportation,policy,Members_and_Committee_Bulletin_04.11.2022_v2.json
MEM-193-22,House Committee on Budget,Digital Manager,2022-04-11,2022,Social Media,communications,Members_and_Committee_Bulletin_04.11.2022_v2.json
MEM-193-22,House Committee on Budget,Digital Manager,2022-04-11,2022,Video Production,communications,Members_and_Committee_Bulletin_04.11.2022_v2.json
MEM-193-22,House Committee on Budget,Digital Manager,2022-04-11,2022,Graphic Design,communications,Members_and_Committee_Bulletin_04.11.2022_v2.json
MEM-193-22,House Committee on Budget,Digital Manager,2022-04-11,2022,Strong Writing Skills,soft_skill,Members_and_Committee_Bulletin_04.11.2022_v2.json
MEM-192-22,Office of Congresswoman Katherine M. Clark (MA-5),District Staff Assistant,2022-04-11,2022,Casework,constituent,Members_and_Committee_Bulletin_04.11.2022_v2.json
MEM-192-22,Office of Congresswoman Katherine M. Clark (MA-5),District Staff Assistant,2022-04-11,2022,Constituent Services,constituent,Members_and_Committee_Bulletin_04.11.2022_v2.json
MEM-192-22,Office of Congresswoman Katherine M. Clark (MA-5),District Staff Assistant,2022-04-11,2022,Supervisory / Management,soft_skill,Members_and_Committee_Bulletin_04.11.2022_v2.json
MEM-191-22,Conservative Ohio office,Staff Assistant/Legislative Correspondent,2022-04-11,2022,Constituent Services,constituent,Members_and_Committee_Bulletin_04.11.2022_v2.json
MEM-113-21,Texas conservative Republican member,Scheduler,2021-04-12,2021,Capitol Hill Experience,experience,Members_and_Committee_Bulletin_04.12.2021_v2.json
MEM-113-21,Texas conservative Republican member,Scheduler,2021-04-12,2021,Attention to Detail,soft_skill,Members_and_Committee_Bulletin_04.12.2021_v2.json
MEM-113-21,Texas conservative Republican member,Scheduler,2021-04-12,2021,Fast-Paced Environment,soft_skill,Members_and_Committee_Bulletin_04.12.2021_v2.json
MEM-112-21,Congresswoman Lisa Blunt Rochester (DE-At Large),Scheduler,2021-04-12,2021,Capitol Hill Experience,experience,Members_and_Committee_Bulletin_04.12.2021_v2.json
MEM-112-21,Congresswoman Lisa Blunt Rochester (DE-At Large),Scheduler,2021-04-12,2021,Attention to Detail,soft_skill,Members_and_Committee_Bulletin_04.12.2021_v2.json
MEM-111-21,Congresswoman Nanette Diaz Barragan (CA-44),Scheduler,2021-04-12,2021,Spanish,language,Members_and_Committee_Bulletin_04.12.2021_v2.json
MEM-111-21,Congresswoman Nanette Diaz Barragan (CA-44),Scheduler,2021-04-12,2021,Fast-Paced Environment,soft_skill,Members_and_Committee_Bulletin_04.12.2021_v2.json
MEM-110-21,Rep. Chris Pappas (NH-01),Legislative Assistant,2021-04-12,2021,Capitol Hill Experience,experience,Members_and_Committee_Bulletin_04.12.2021_v2.json
MEM-110-21,Rep. Chris Pappas (NH-01),Legislative Assistant,2021-04-12,2021,Immigration,policy,Members_and_Committee_Bulletin_04.12.2021_v2.json
MEM-110-21,Rep. Chris Pappas (NH-01),Legislative Assistant,2021-04-12,2021,Foreign Policy,policy,Members_and_Committee_Bulletin_04.12.2021_v2.json
MEM-110-21,Rep. Chris Pappas (NH-01),Legislative Assistant,2021-04-12,2021,Veterans Affairs,policy,Members_and_Committee_Bulletin_04.12.2021_v2.json
MEM-110-21,Rep. Chris Pappas (NH-01),Legislative Assistant,2021-04-12,2021,Committee Work,legislative,Members_and_Committee_Bulletin_04.12.2021_v2.json
MEM-110-21,Rep. Chris Pappas (NH-01),Legislative Assistant,2021-04-12,2021,Strong Writing Skills,soft_skill,Members_and_Committee_Bulletin_04.12.2021_v2.json
MEM-108-21,"House Judiciary Subcommittee on Antitrust, Commercial, and Administrative Law","Counsel - House Judiciary Subcommittee on Antitrust, Commercial, and Administrative Law",2021-04-12,2021,Press Releases / Statements,communications,Members_and_Committee_Bulletin_04.12.2021_v2.json
MEM-108-21,"House Judiciary Subcommittee on Antitrust, Commercial, and Administrative Law","Counsel - House Judiciary Subcommittee on Antitrust, Commercial, and Administrative Law",2021-04-12,2021,Judiciary / Legal,policy,Members_and_Committee_Bulletin_04.12.2021_v2.json
MEM-108-21,"House Judiciary Subcommittee on Antitrust, Commercial, and Administrative Law","Counsel - House Judiciary Subcommittee on Antitrust, Commercial, and Administrative Law",2021-04-12,2021,Bill Drafting,legislative,Members_and_Committee_Bulletin_04.12.2021_v2.json
MEM-108-21,"House Judiciary Subcommittee on Antitrust, Commercial, and Administrative Law","Counsel - House Judiciary Subcommittee on Antitrust, Commercial, and Administrative Law",2021-04-12,2021,Regulatory / Federal Agency,legislative,Members_and_Committee_Bulletin_04.12.2021_v2.json
MEM-137-20,"Energy & Commerce Committee, Democratic Staff",Junior Professional Staff Member,2020-04-13,2020,Bill Drafting,legislative,Members_and_Committee_Bulletin_04.13.2020_v2.json
MEM-137-20,"Energy & Commerce Committee, Democratic Staff",Junior Professional Staff Member,2020-04-13,2020,Strong Writing Skills,soft_skill,Members_and_Committee_Bulletin_04.13.2020_v2.json
MEM-136-20,New York Democrat,Scheduler/Executive Assistant,2020-04-13,2020,Capitol Hill Experience,experience,Members_and_Committee_Bulletin_04.13.2020_v2.json
MEM-135-20,Southern California Democrat,District Director,2020-04-13,2020,Spanish,language,Members_and_Committee_Bulletin_04.13.2020_v2.json
MEM-135-20,Southern California Democrat,District Director,2020-04-13,2020,Casework,constituent,Members_and_Committee_Bulletin_04.13.2020_v2.json
MEM-135-20,Southern California Democrat,District Director,2020-04-13,2020,Fast-Paced Environment,soft_skill,Members_and_Committee_Bulletin_04.13.2020_v2.json
MEM-217-22,Senior Democratic Member of Congress,Constituent Liaison,2022-04-18,2022,Spanish,language,Members_and_Committee_Bulletin_04.18.2022_v2.json
MEM-217-22,Senior Democratic Member of Congress,Constituent Liaison,2022-04-18,2022,Bilingual (any),language,Members_and_Committee_Bulletin_04.18.2022_v2.json
MEM-217-22,Senior Democratic Member of Congress,Constituent Liaison,2022-04-18,2022,Casework,constituent,Members_and_Committee_Bulletin_04.18.2022_v2.json
MEM-217-22,Senior Democratic Member of Congress,Constituent Liaison,2022-04-18,2022,Constituent Services,constituent,Members_and_Committee_Bulletin_04.18.2022_v2.json
MEM-217-22,Senior Democratic Member of Congress,Constituent Liaison,2022-04-18,2022,Town Halls / Events,constituent,Members_and_Committee_Bulletin_04.18.2022_v2.json
MEM-217-22,Senior Democratic Member of Congress,Constituent Liaison,2022-04-18,2022,Strong Writing Skills,soft_skill,Members_and_Committee_Bulletin_04.18.2022_v2.json
MEM-216-22,House Small Business Committee Democrats,Policy Aide,2022-04-18,2022,Agriculture,policy,Members_and_Committee_Bulletin_04.18.2022_v2.json
MEM-216-22,House Small Business Committee Democrats,Policy Aide,2022-04-18,2022,Small Business,policy,Members_and_Committee_Bulletin_04.18.2022_v2.json
MEM-214-22,Rep. Debbie Wasserman Schultz (FL- Democrat),Legislative Assistant,2022-04-18,2022,Capitol Hill Experience,experience,Members_and_Committee_Bulletin_04.18.2022_v2.json
MEM-214-22,Rep. Debbie Wasserman Schultz (FL- Democrat),Legislative Assistant,2022-04-18,2022,Defense / National Security,policy,Members_and_Committee_Bulletin_04.18.2022_v2.json
MEM-214-22,Rep. Debbie Wasserman Schultz (FL- Democrat),Legislative Assistant,2022-04-18,2022,Foreign Policy,policy,Members_and_Committee_Bulletin_04.18.2022_v2.json
MEM-213-22,Congressman David Trone (MD06),Wounded Warrior Fellow,2022-04-18,2022,Veterans Affairs,policy,Members_and_Committee_Bulletin_04.18.2022_v2.json
